Order Date,City,Category
7/22/2016,Columbia,Office Supplies
7/22/2016,Columbia,Office Supplies
7/22/2016,Columbia,Furniture
7/22/2016,Columbia,Office Supplies
1/31/2016,Atlanta,Office Supplies
1/31/2016,Atlanta,Office Supplies
12/29/2016,Sacramento,Office Supplies
12/29/2016,Sacramento,Office Supplies
11/21/2015,Fort Worth,Office Supplies
11/21/2015,Fort Worth,Office Supplies
11/21/2015,Fort Worth,Office Supplies
11/21/2015,Fort Worth,Office Supplies
10/5/2015,Columbus,Technology
9/12/2016,Louisville,Technology
9/12/2016,Louisville,Furniture
9/14/2017,Raleigh,Office Supplies
9/14/2017,Raleigh,Office Supplies
2/23/2015,New York City,Office Supplies
2/23/2015,New York City,Office Supplies
12/5/2016,Chicago,Office Supplies
7/2/2016,Huntsville,Furniture
7/2/2016,Huntsville,Office Supplies
12/13/2017,New York City,Furniture
3/20/2015,Salem,Office Supplies
3/1/2015,Houston,Office Supplies
3/1/2015,Houston,Furniture
9/15/2016,Twin Falls,Office Supplies
9/15/2016,Twin Falls,Furniture
3/17/2017,Knoxville,Office Supplies
5/28/2017,Phoenix,Technology
5/28/2017,Phoenix,Office Supplies
5/28/2017,Phoenix,Technology
6/15/2017,Monroe,Furniture
6/15/2017,Monroe,Furniture
9/6/2015,Richmond,Office Supplies
3/18/2017,Houston,Technology
12/19/2014,Los Angeles,Office Supplies
12/19/2014,Los Angeles,Office Supplies
12/19/2014,Los Angeles,Technology
12/19/2014,Los Angeles,Technology
7/7/2016,Orem,Office Supplies
7/7/2016,Orem,Office Supplies
4/6/2016,Burlington,Technology
5/8/2014,Philadelphia,Technology
11/23/2017,Chicago,Office Supplies
11/10/2016,Oklahoma City,Technology
11/10/2016,Oklahoma City,Furniture
12/31/2014,New York City,Technology
12/31/2014,New York City,Office Supplies
8/19/2017,Salt Lake City,Office Supplies
9/12/2016,Utica,Furniture
10/26/2017,Philadelphia,Office Supplies
10/26/2017,Philadelphia,Technology
10/26/2017,Philadelphia,Office Supplies
5/30/2017,Los Angeles,Office Supplies
3/8/2016,Jackson,Office Supplies
3/8/2016,Jackson,Office Supplies
7/26/2015,Glendale,Furniture
11/23/2015,Wilmington,Technology
11/23/2015,Wilmington,Office Supplies
11/23/2015,Wilmington,Office Supplies
11/23/2015,Wilmington,Office Supplies
11/23/2015,Wilmington,Office Supplies
11/28/2015,Austin,Office Supplies
11/3/2017,Orlando,Technology
11/3/2017,Orlando,Office Supplies
11/3/2017,Orlando,Office Supplies
11/3/2017,Orlando,Office Supplies
3/21/2017,Reading,Office Supplies
12/19/2015,Philadelphia,Office Supplies
4/2/2014,Houston,Office Supplies
4/2/2014,Houston,Office Supplies
6/5/2015,Saint Charles,Office Supplies
10/6/2014,Indianapolis,Office Supplies
8/21/2016,Seattle,Office Supplies
11/15/2015,Harrisonburg,Furniture
6/22/2015,Rochester,Office Supplies
9/24/2017,Sandy Springs,Office Supplies
9/24/2017,Sandy Springs,Technology
9/24/2017,Sandy Springs,Office Supplies
9/24/2017,Sandy Springs,Office Supplies
9/24/2017,Sandy Springs,Office Supplies
4/6/2014,Los Angeles,Office Supplies
4/6/2014,Los Angeles,Office Supplies
4/6/2014,Los Angeles,Technology
2/9/2016,San Francisco,Technology
2/9/2016,San Francisco,Technology
11/18/2014,Minneapolis,Office Supplies
12/18/2017,Columbus,Office Supplies
12/18/2017,Columbus,Office Supplies
12/18/2017,Columbus,Office Supplies
12/18/2017,Columbus,Office Supplies
7/2/2015,Raleigh,Technology
7/2/2015,Raleigh,Furniture
7/2/2015,Raleigh,Office Supplies
7/2/2015,Raleigh,Office Supplies
10/8/2014,New York City,Office Supplies
9/22/2015,Philadelphia,Office Supplies
9/22/2015,Philadelphia,Technology
12/24/2017,Meridian,Office Supplies
10/13/2017,Sacramento,Technology
10/13/2017,Sacramento,Technology
10/13/2017,Sacramento,Office Supplies
8/20/2017,Charlotte,Technology
9/11/2015,Paterson,Office Supplies
9/11/2015,Paterson,Furniture
9/11/2015,Paterson,Office Supplies
9/11/2015,Paterson,Office Supplies
9/11/2015,Paterson,Office Supplies
12/20/2015,Arlington,Office Supplies
9/20/2014,Chicago,Furniture
9/20/2014,Chicago,Technology
11/4/2016,San Diego,Technology
12/1/2017,Seattle,Office Supplies
12/1/2017,Seattle,Furniture
12/1/2017,Seattle,Office Supplies
10/10/2014,Columbus,Technology
10/10/2014,Columbus,Office Supplies
11/14/2017,Houston,Office Supplies
8/13/2016,Irving,Office Supplies
8/13/2016,Irving,Office Supplies
9/17/2017,Morristown,Technology
9/17/2017,Morristown,Office Supplies
3/23/2015,Los Angeles,Office Supplies
3/23/2015,Los Angeles,Technology
6/30/2016,Aurora,Technology
10/20/2017,Durham,Technology
10/20/2017,Durham,Office Supplies
8/25/2014,Columbus,Office Supplies
8/25/2014,Columbus,Office Supplies
8/25/2014,Columbus,Office Supplies
7/27/2014,Los Angeles,Office Supplies
12/1/2017,Stockton,Furniture
10/17/2016,Columbia,Technology
10/17/2016,Columbia,Office Supplies
9/16/2016,Columbus,Furniture
12/1/2015,San Diego,Furniture
8/5/2014,Texas City,Furniture
8/15/2016,Los Angeles,Furniture
8/15/2016,Los Angeles,Office Supplies
8/15/2016,Los Angeles,Technology
8/15/2016,Los Angeles,Office Supplies
8/7/2015,Springfield,Technology
8/7/2015,Springfield,Office Supplies
5/31/2016,Decatur,Furniture
5/31/2016,Decatur,Office Supplies
5/31/2016,Decatur,Furniture
5/31/2016,Decatur,Office Supplies
7/1/2016,New York City,Office Supplies
7/1/2016,New York City,Technology
7/1/2016,New York City,Office Supplies
12/18/2016,San Francisco,Technology
1/26/2015,Moreno Valley,Office Supplies
10/28/2017,Everett,Office Supplies
11/4/2017,Chattanooga,Technology
11/4/2017,Chattanooga,Technology
11/4/2017,Chattanooga,Office Supplies
11/4/2017,Chattanooga,Office Supplies
5/9/2016,Austin,Office Supplies
5/9/2016,Austin,Office Supplies
5/9/2016,Austin,Office Supplies
5/9/2016,Austin,Office Supplies
5/9/2016,Austin,Office Supplies
4/2/2014,Virginia Beach,Furniture
4/28/2014,Jamestown,Technology
10/4/2016,Coral Gables,Technology
10/4/2016,Coral Gables,Furniture
6/11/2017,Hickory,Office Supplies
1/30/2016,Rockford,Technology
1/30/2016,Rockford,Office Supplies
1/30/2016,Rockford,Furniture
9/27/2015,Seattle,Office Supplies
4/13/2015,Huntsville,Furniture
4/13/2015,Huntsville,Furniture
4/13/2015,Huntsville,Technology
12/18/2017,Milwaukee,Furniture
12/18/2017,Milwaukee,Technology
3/14/2016,Green Bay,Furniture
8/27/2017,Philadelphia,Office Supplies
8/27/2017,Philadelphia,Technology
12/17/2015,Los Angeles,Office Supplies
12/17/2015,Los Angeles,Technology
12/17/2015,Los Angeles,Office Supplies
12/17/2015,Los Angeles,Office Supplies
8/22/2014,North Miami,Office Supplies
11/3/2016,Portland,Office Supplies
11/3/2016,Portland,Technology
10/10/2017,Aurora,Furniture
12/7/2014,San Francisco,Office Supplies
11/15/2014,San Francisco,Office Supplies
12/24/2017,New Bedford,Office Supplies
12/24/2017,New Bedford,Office Supplies
12/24/2014,San Diego,Office Supplies
12/22/2017,Jackson,Furniture
12/22/2017,Jackson,Technology
12/22/2017,Jackson,Office Supplies
12/22/2017,Jackson,Office Supplies
12/22/2017,Jackson,Office Supplies
8/8/2014,Jacksonville,Furniture
9/20/2014,San Diego,Office Supplies
12/25/2017,Hialeah,Furniture
12/25/2017,Hialeah,Technology
11/25/2017,Houston,Technology
11/25/2017,Houston,Office Supplies
11/25/2017,Houston,Furniture
11/25/2017,Houston,Office Supplies
11/5/2016,Virginia Beach,Furniture
11/5/2016,Virginia Beach,Technology
11/5/2016,Virginia Beach,Furniture
11/6/2017,Houston,Office Supplies
11/3/2016,Philadelphia,Technology
11/3/2016,Philadelphia,Furniture
12/30/2014,Memphis,Office Supplies
12/2/2017,Lakewood,Office Supplies
12/2/2017,Lakewood,Technology
3/24/2017,New York City,Furniture
11/19/2014,Philadelphia,Technology
4/25/2017,Los Angeles,Furniture
11/23/2017,Dallas,Office Supplies
11/23/2017,Dallas,Office Supplies
11/23/2017,Dallas,Furniture
11/23/2017,Dallas,Office Supplies
11/3/2014,Orange,Office Supplies
10/19/2015,Dallas,Office Supplies
2/6/2014,Romeoville,Office Supplies
3/6/2016,Chicago,Office Supplies
3/6/2016,Chicago,Office Supplies
3/6/2016,Chicago,Furniture
3/6/2016,Chicago,Furniture
12/3/2015,Jacksonville,Furniture
12/3/2015,Jacksonville,Office Supplies
12/3/2015,Jacksonville,Technology
12/3/2015,Jacksonville,Office Supplies
12/24/2015,Springfield,Furniture
12/24/2015,Springfield,Technology
10/1/2017,San Francisco,Technology
10/16/2017,Columbia,Technology
10/16/2017,Columbia,Furniture
8/15/2014,Hollywood,Office Supplies
8/15/2014,Hollywood,Office Supplies
11/11/2017,Dallas,Technology
3/20/2017,Houston,Office Supplies
3/20/2017,Houston,Office Supplies
5/13/2017,Philadelphia,Furniture
6/22/2014,Phoenix,Office Supplies
12/2/2014,Sandy Springs,Technology
12/2/2014,Sandy Springs,Office Supplies
4/5/2015,Spokane,Technology
4/5/2015,Spokane,Office Supplies
11/18/2017,Milwaukee,Office Supplies
11/18/2017,Milwaukee,Office Supplies
11/18/2017,Milwaukee,Office Supplies
11/18/2017,Milwaukee,Furniture
7/12/2017,Fairfield,Office Supplies
5/19/2017,Huntsville,Office Supplies
12/20/2015,Houston,Technology
2/21/2016,New York City,Furniture
3/18/2017,Los Angeles,Office Supplies
3/18/2017,Los Angeles,Office Supplies
12/17/2016,Carlsbad,Office Supplies
12/17/2016,Carlsbad,Office Supplies
3/26/2016,Pocatello,Office Supplies
3/26/2016,Pocatello,Office Supplies
12/16/2014,Springfield,Technology
12/16/2014,Springfield,Furniture
11/15/2015,Toledo,Office Supplies
8/22/2016,Fort Collins,Furniture
6/29/2015,New York City,Furniture
6/26/2016,New York City,Technology
6/26/2016,New York City,Technology
6/26/2016,New York City,Furniture
9/17/2016,Marlborough,Furniture
9/17/2016,Marlborough,Furniture
7/18/2014,New Rochelle,Office Supplies
9/1/2017,Seattle,Office Supplies
9/1/2017,Seattle,Furniture
6/22/2017,Detroit,Furniture
9/2/2014,Fayetteville,Office Supplies
10/1/2015,Quincy,Office Supplies
10/1/2015,Quincy,Technology
4/7/2015,New York City,Office Supplies
4/7/2015,New York City,Office Supplies
11/21/2017,Houston,Technology
12/17/2016,Detroit,Office Supplies
9/19/2014,Chandler,Furniture
9/28/2014,Hollywood,Furniture
9/22/2015,Los Angeles,Office Supplies
11/7/2016,San Francisco,Technology
12/16/2017,Sunnyvale,Office Supplies
12/16/2017,Sunnyvale,Technology
12/16/2017,Sunnyvale,Technology
12/16/2017,Sunnyvale,Office Supplies
12/16/2017,Sunnyvale,Office Supplies
9/21/2014,New York City,Office Supplies
5/18/2015,Los Angeles,Office Supplies
3/26/2014,San Francisco,Office Supplies
3/26/2014,San Francisco,Office Supplies
3/26/2014,San Francisco,Technology
9/22/2017,Santa Ana,Office Supplies
9/12/2015,Seattle,Technology
11/2/2015,New York City,Furniture
10/20/2015,Los Angeles,Furniture
10/20/2015,Los Angeles,Furniture
6/14/2016,Seattle,Furniture
11/20/2015,San Diego,Office Supplies
11/20/2015,San Diego,Office Supplies
2/28/2016,New York City,Office Supplies
10/14/2014,Chicago,Office Supplies
10/14/2014,Chicago,Office Supplies
10/14/2014,Chicago,Office Supplies
5/26/2017,Harrisonburg,Technology
2/4/2016,Rockville,Technology
9/2/2016,Des Moines,Furniture
9/2/2016,Des Moines,Office Supplies
12/4/2017,Philadelphia,Furniture
6/12/2015,Columbus,Office Supplies
9/4/2016,Springfield,Office Supplies
9/4/2016,Springfield,Technology
4/21/2014,Henderson,Office Supplies
11/5/2015,Lakewood,Office Supplies
11/5/2015,Lakewood,Office Supplies
11/3/2014,Omaha,Technology
2/16/2016,Henderson,Furniture
2/16/2016,Henderson,Office Supplies
9/11/2017,Santa Ana,Technology
9/11/2017,Santa Ana,Office Supplies
11/2/2017,Springfield,Office Supplies
2/6/2015,Suffolk,Office Supplies
2/6/2015,Suffolk,Office Supplies
9/10/2016,Los Angeles,Office Supplies
9/26/2016,Houston,Office Supplies
9/26/2016,Houston,Furniture
12/15/2015,Cary,Technology
9/17/2016,Springfield,Office Supplies
10/13/2017,Louisville,Office Supplies
6/28/2015,Troy,Office Supplies
6/28/2015,Troy,Furniture
6/1/2015,Detroit,Technology
6/1/2015,Detroit,Office Supplies
6/1/2015,Detroit,Technology
6/1/2015,Detroit,Office Supplies
4/12/2014,Bloomington,Office Supplies
10/12/2017,Dallas,Technology
10/12/2017,Dallas,Office Supplies
10/12/2017,Dallas,Technology
11/7/2015,Houston,Office Supplies
11/7/2015,Houston,Office Supplies
11/7/2015,Houston,Furniture
11/7/2015,Houston,Office Supplies
11/7/2015,Houston,Office Supplies
11/7/2015,Houston,Technology
5/25/2015,Haltom City,Office Supplies
5/25/2015,Haltom City,Office Supplies
5/25/2015,Haltom City,Technology
10/13/2014,Richmond,Office Supplies
10/13/2014,Richmond,Technology
10/13/2014,Richmond,Office Supplies
10/13/2014,Richmond,Office Supplies
2/7/2016,Los Angeles,Technology
1/19/2017,Philadelphia,Technology
1/19/2017,Philadelphia,Furniture
1/19/2017,Philadelphia,Furniture
1/19/2017,Philadelphia,Office Supplies
6/6/2016,Los Angeles,Office Supplies
6/6/2016,Los Angeles,Office Supplies
3/18/2017,Los Angeles,Office Supplies
11/24/2017,San Francisco,Office Supplies
11/26/2016,Philadelphia,Office Supplies
8/18/2016,Houston,Furniture
8/18/2016,Houston,Furniture
11/28/2015,Las Cruces,Office Supplies
5/25/2017,Houston,Office Supplies
9/4/2017,Redmond,Office Supplies
3/24/2016,Cleveland,Furniture
3/24/2016,Cleveland,Office Supplies
5/28/2017,Laurel,Furniture
5/28/2017,Laurel,Office Supplies
8/31/2015,San Diego,Technology
4/12/2016,Wilson,Office Supplies
4/12/2016,Wilson,Office Supplies
4/12/2016,Wilson,Office Supplies
2/2/2014,Saint Petersburg,Office Supplies
2/2/2014,Saint Petersburg,Technology
9/2/2014,Buffalo Grove,Technology
9/30/2017,Los Angeles,Technology
9/5/2016,New York City,Technology
5/20/2017,Las Vegas,Office Supplies
5/20/2017,Las Vegas,Technology
5/20/2017,Las Vegas,Office Supplies
9/20/2015,Naperville,Office Supplies
1/23/2016,Burlington,Technology
1/23/2016,Burlington,Office Supplies
1/23/2016,Burlington,Office Supplies
6/1/2014,Detroit,Office Supplies
6/1/2014,Detroit,Office Supplies
9/24/2015,Avondale,Office Supplies
9/24/2015,Avondale,Technology
9/24/2015,Avondale,Office Supplies
8/1/2016,Philadelphia,Furniture
1/23/2014,Las Vegas,Office Supplies
8/4/2014,Bangor,Office Supplies
8/4/2014,Bangor,Office Supplies
8/4/2014,Bangor,Technology
8/9/2016,Hendersonville,Office Supplies
8/9/2016,Hendersonville,Office Supplies
12/8/2016,Eau Claire,Furniture
12/8/2016,Eau Claire,Furniture
6/8/2015,Chicago,Technology
6/8/2015,Chicago,Office Supplies
6/24/2016,San Diego,Technology
6/24/2016,San Diego,Office Supplies
6/24/2016,San Diego,Office Supplies
3/15/2016,Jackson,Office Supplies
3/15/2016,Jackson,Office Supplies
12/1/2016,Oxnard,Furniture
12/1/2016,Oxnard,Office Supplies
12/1/2016,Oxnard,Office Supplies
12/1/2016,Oxnard,Office Supplies
6/12/2017,Kent,Technology
6/12/2017,Kent,Office Supplies
3/19/2016,Nashville,Office Supplies
11/14/2016,New York City,Technology
11/14/2016,New York City,Office Supplies
8/7/2017,Westminster,Technology
8/7/2017,Westminster,Office Supplies
8/7/2017,Westminster,Office Supplies
8/7/2017,Westminster,Technology
8/7/2017,Westminster,Office Supplies
8/7/2017,Westminster,Furniture
8/7/2017,Westminster,Furniture
8/7/2017,Westminster,Office Supplies
8/21/2015,Allentown,Office Supplies
8/21/2015,Allentown,Technology
8/21/2015,Allentown,Office Supplies
8/21/2015,Allentown,Office Supplies
8/21/2015,Allentown,Office Supplies
11/2/2015,San Antonio,Office Supplies
11/2/2015,San Antonio,Technology
11/30/2014,Avondale,Office Supplies
11/30/2014,Avondale,Technology
5/10/2014,San Jose,Office Supplies
5/10/2014,San Jose,Technology
5/10/2014,San Jose,Office Supplies
5/10/2014,San Jose,Furniture
10/17/2016,Perth Amboy,Furniture
10/17/2016,Perth Amboy,Office Supplies
10/30/2016,New York City,Office Supplies
10/30/2016,New York City,Office Supplies
12/1/2016,Los Angeles,Office Supplies
4/21/2016,Milford,Office Supplies
4/21/2016,Milford,Office Supplies
8/3/2017,Bloomington,Technology
8/3/2017,Seattle,Office Supplies
12/11/2017,Burlington,Office Supplies
12/11/2017,Burlington,Office Supplies
3/14/2015,Roseville,Office Supplies
12/8/2014,San Francisco,Furniture
12/8/2014,San Francisco,Furniture
9/30/2017,Philadelphia,Office Supplies
11/21/2016,Los Angeles,Office Supplies
11/24/2017,Odessa,Office Supplies
11/14/2017,Minneapolis,Office Supplies
8/16/2015,Philadelphia,Office Supplies
8/16/2015,Philadelphia,Furniture
10/13/2017,Lafayette,Office Supplies
10/13/2017,Lafayette,Furniture
10/13/2017,Lafayette,Office Supplies
11/4/2017,Bryan,Office Supplies
11/4/2017,Bryan,Office Supplies
11/4/2017,Bryan,Office Supplies
11/4/2017,Bryan,Office Supplies
3/19/2017,Los Angeles,Office Supplies
11/3/2014,Los Angeles,Office Supplies
7/23/2017,Los Angeles,Office Supplies
7/23/2017,Los Angeles,Office Supplies
12/27/2014,Phoenix,Office Supplies
9/2/2016,Los Angeles,Furniture
9/2/2016,Los Angeles,Office Supplies
9/2/2016,Los Angeles,Technology
9/2/2016,Los Angeles,Office Supplies
9/2/2016,Los Angeles,Furniture
9/2/2016,Los Angeles,Office Supplies
2/11/2017,Columbus,Furniture
10/27/2017,Tallahassee,Office Supplies
10/27/2017,Tallahassee,Office Supplies
10/27/2017,Tallahassee,Office Supplies
7/9/2014,San Francisco,Office Supplies
7/9/2014,San Francisco,Furniture
7/9/2014,San Francisco,Office Supplies
7/9/2014,San Francisco,Office Supplies
5/22/2017,San Francisco,Office Supplies
5/22/2017,San Francisco,Office Supplies
11/10/2016,New York City,Office Supplies
11/10/2016,New York City,Technology
12/2/2016,Marion,Office Supplies
3/2/2017,Los Angeles,Office Supplies
9/23/2017,Pine Bluff,Technology
9/23/2017,Pine Bluff,Office Supplies
2/11/2014,Columbia,Furniture
2/11/2014,Columbia,Office Supplies
2/11/2014,Columbia,Office Supplies
2/11/2014,Columbia,Furniture
2/11/2014,Columbia,Office Supplies
2/11/2014,Columbia,Office Supplies
11/11/2017,Aberdeen,Office Supplies
9/2/2017,Seattle,Furniture
10/9/2015,Detroit,Furniture
10/9/2015,Detroit,Office Supplies
11/24/2017,Memphis,Office Supplies
11/24/2017,Memphis,Office Supplies
2/8/2014,North Las Vegas,Furniture
9/25/2015,Freeport,Furniture
9/25/2015,Freeport,Office Supplies
8/21/2017,New York City,Office Supplies
8/21/2017,New York City,Office Supplies
5/12/2016,New York City,Furniture
5/12/2016,New York City,Technology
9/2/2017,Henderson,Office Supplies
10/10/2014,Albuquerque,Office Supplies
5/26/2016,Delray Beach,Office Supplies
5/26/2016,Delray Beach,Technology
12/1/2017,Philadelphia,Office Supplies
12/1/2017,Philadelphia,Office Supplies
12/1/2017,Philadelphia,Furniture
9/20/2016,Seattle,Furniture
9/11/2017,Richmond,Office Supplies
12/30/2016,West Palm Beach,Office Supplies
9/2/2017,Fort Collins,Office Supplies
11/18/2014,Franklin,Furniture
11/21/2015,Monroe,Furniture
6/19/2017,Dallas,Office Supplies
6/19/2017,Dallas,Furniture
11/30/2017,Philadelphia,Furniture
4/23/2014,San Francisco,Office Supplies
9/23/2014,Dover,Office Supplies
9/23/2014,Dover,Office Supplies
3/2/2017,Waco,Office Supplies
11/17/2017,Hagerstown,Office Supplies
5/28/2017,Cleveland,Office Supplies
5/28/2017,Cleveland,Furniture
4/18/2015,Mcallen,Technology
4/18/2015,Mcallen,Technology
4/18/2015,Mcallen,Office Supplies
4/18/2015,Mcallen,Office Supplies
4/18/2015,Mcallen,Furniture
4/18/2015,Mcallen,Technology
4/18/2015,Mcallen,Office Supplies
4/18/2015,Mcallen,Office Supplies
4/18/2015,Mcallen,Office Supplies
9/19/2015,Santa Fe,Office Supplies
3/25/2014,San Francisco,Office Supplies
3/25/2014,San Francisco,Office Supplies
3/25/2014,San Francisco,Technology
3/25/2014,San Francisco,Office Supplies
8/26/2016,New York City,Office Supplies
3/6/2017,Dallas,Office Supplies
3/6/2017,Dallas,Office Supplies
11/11/2015,Detroit,Office Supplies
11/11/2015,Detroit,Office Supplies
4/5/2016,Philadelphia,Technology
4/5/2016,Philadelphia,Office Supplies
2/21/2017,Carrollton,Technology
7/20/2017,New York City,Office Supplies
7/20/2017,New York City,Furniture
7/20/2017,New York City,Furniture
